gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk,eps,epa
5063,830130,LA,CAR,PASS,8,6,2,1,13,10,0,3,2,3,6,62,4,0,1,0,0,0,0,0,0,0,0,0,2.41,-1.25
5063,830131,LA,CAR,FGXP,9,5,2,1,7,10,0,3,2,4,6,62,4,0,0,0,3,0,0,0,0,0,0,0,1.16,1.84
5063,830132,CAR,LA,KOFF,0,6,2,1,2,0,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830133,CAR,LA,PASS,1,20,2,1,2,0,13,2,3,1,10,25,2,0,1,0,0,0,1,0,0,0,0,0,0.88,-1.45
5063,830134,CAR,LA,RUSH,2,8,2,0,50,0,13,2,2,2,17,18,1,0,1,0,0,1,0,0,0,0,0,0,-0.57,0.8
5063,830135,CAR,LA,PASS,3,5,2,0,42,0,13,2,1,3,5,30,2,1,1,0,0,1,0,0,0,0,0,0,0.23,1.81
5063,830136,CAR,LA,PASS,4,19,2,0,37,0,13,1,1,1,10,40,2,1,1,0,0,1,0,0,0,0,0,0,2.04,0.72
5063,830137,CAR,LA,PASS,5,3,2,0,18,0,13,1,1,1,10,51,3,0,1,1,0,1,0,0,0,0,0,0,2.76,0.16
5063,830138,CAR,LA,PASS,6,13,2,0,15,0,13,0,1,2,4,57,3,1,1,0,0,1,0,0,0,0,0,0,2.92,0.93
5063,830139,CAR,LA,PASS,7,20,2,0,2,0,13,0,1,1,10,72,4,0,0,0,0,0,0,0,0,0,0,0,3.85,-0.59
5063,830140,CAR,LA,FGXP,8,3,2,0,2,0,13,0,1,2,10,72,4,0,0,0,3,0,0,0,0,0,0,0,3.26,-0.26
5063,830141,LA,CAR,KOFF,0,6,3,15,0,13,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830142,LA,CAR,PASS,1,30,3,15,0,13,3,3,3,1,10,25,2,1,0,0,0,1,0,0,0,0,0,0,0.88,1.76
5063,830143,LA,CAR,PASS,2,48,3,14,22,13,3,3,3,1,10,49,3,1,0,0,0,1,0,0,0,0,0,0,2.64,0.85
5063,830144,LA,CAR,RUSH,3,27,3,13,34,13,3,3,3,1,10,64,4,1,0,0,0,1,0,0,0,0,0,0,3.49,1.27
5063,830145,LA,CAR,PASS,4,3,3,13,7,13,3,3,3,1,10,89,5,0,0,0,0,0,0,0,0,0,0,0,4.76,-0.54
5063,830146,LA,CAR,NOPL,4,23,3,13,4,13,3,3,3,2,10,89,5,0,0,0,0,0,0,1,0,0,0,0,4.22,-1
5063,830147,LA,CAR,PASS,5,38,3,12,41,13,3,3,3,2,20,79,4,0,1,0,0,1,0,0,0,0,0,0,3.22,0.68
5063,830148,LA,CAR,PASS,6,7,3,12,3,13,3,3,3,3,8,91,5,0,1,0,0,0,0,0,0,0,0,0,3.9,-1.07
5063,830149,LA,CAR,FGXP,7,3,3,11,56,13,3,3,3,4,8,91,5,0,0,0,3,0,0,0,0,0,0,0,2.83,0.17
5063,830150,CAR,LA,KOFF,0,6,3,11,53,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830151,CAR,LA,PASS,1,30,3,11,53,3,16,3,3,1,10,40,2,0,0,0,0,0,0,0,0,0,0,0,2.04,-0.57
5063,830152,CAR,LA,RUSH,2,42,3,11,49,3,16,3,3,2,10,40,2,0,1,0,0,1,0,0,0,0,0,0,1.47,-0.35
5063,830153,CAR,LA,PASS,3,24,3,11,7,3,16,3,3,3,7,43,3,1,1,0,0,1,0,0,0,0,0,0,1.12,1.99
5063,830154,CAR,LA,RUSH,4,43,3,10,43,3,16,3,2,1,10,57,3,0,1,0,0,1,0,0,0,0,0,0,3.11,-0.5
5063,830155,CAR,LA,PASS,5,23,3,10,0,3,16,3,2,2,9,58,3,1,1,0,0,1,0,0,0,0,0,0,2.61,1.24
5063,830156,CAR,LA,RUSH,6,22,3,9,37,3,16,3,2,1,10,72,4,0,1,1,0,1,0,0,0,0,0,0,3.85,0.12
5063,830157,CAR,LA,PASS,7,44,3,9,15,3,16,3,2,2,4,78,4,1,1,1,0,1,0,0,0,0,0,0,3.97,1.1
5063,830158,CAR,LA,RUSH,8,3,3,8,31,3,16,3,2,1,8,92,5,1,1,0,7,0,0,0,0,0,0,0,5.07,1.93
5063,830159,CAR,LA,FGXP,8,3,3,8,28,10,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830160,LA,CAR,KOFF,0,6,3,8,28,16,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830161,LA,CAR,RUSH,1,35,3,8,28,16,10,2,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,0.88,0.37
5063,830162,LA,CAR,RUSH,2,22,3,7,47,16,10,2,3,2,3,32,2,0,0,0,0,1,0,0,0,0,0,0,1.25,0.11
5063,830163,LA,CAR,PASS,3,29,3,7,25,16,10,2,3,3,1,34,2,1,0,0,0,0,0,0,0,0,0,0,1.36,0.45
5063,830164,LA,CAR,NOPL,3,7,3,6,56,16,10,2,3,1,10,37,2,1,0,0,0,0,0,1,0,0,0,0,1.81,1.07
5063,830165,LA,CAR,PASS,4,18,3,6,49,16,10,2,3,1,10,53,3,0,1,0,0,1,0,0,0,0,0,0,2.88,-0.22
5063,830166,LA,CAR,PASS,5,5,3,6,31,16,10,2,3,2,7,56,3,0,1,1,0,0,0,0,0,0,0,0,2.66,-0.65
5063,830167,LA,CAR,NOPL,5,4,3,6,26,16,10,2,2,3,7,56,3,0,0,0,0,0,0,1,0,0,0,0,2.01,0.81
5063,830168,LA,CAR,PASS,6,27,3,6,22,16,10,2,2,3,2,61,4,1,1,0,0,1,0,0,0,0,0,0,2.82,0.97
5063,830169,LA,CAR,RUSH,7,46,3,5,55,16,10,2,1,1,10,71,4,0,0,0,0,1,0,0,0,0,0,0,3.79,-0.03
5063,830170,LA,CAR,PASS,8,7,3,5,9,16,10,2,1,2,6,75,4,0,0,0,0,0,0,0,0,0,0,0,3.76,-0.7
5063,830171,LA,CAR,PASS,9,22,3,5,2,16,10,2,1,3,6,75,4,1,1,0,0,1,0,0,0,0,0,0,3.06,1.28
5063,830172,LA,CAR,RUSH,10,40,3,4,40,16,10,2,1,1,10,83,5,1,0,1,0,1,0,0,0,0,0,0,4.34,0.87
5063,830173,LA,CAR,RUSH,11,44,3,4,0,16,10,2,1,1,7,93,5,0,0,0,0,1,0,0,0,0,0,0,5.21,-0.46
5063,830174,LA,CAR,PASS,12,22,3,3,16,16,10,2,1,2,7,93,5,0,1,0,0,1,0,0,0,0,0,0,4.75,0.71
5063,830175,LA,CAR,RUSH,13,3,3,2,54,16,10,2,1,3,1,99,5,1,0,1,7,0,0,0,0,0,0,0,5.46,1.54
5063,830176,LA,CAR,FGXP,13,3,3,2,51,23,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830177,CAR,LA,KOFF,0,6,3,2,51,10,23,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5063,830178,CAR,LA,PASS,1,30,3,2,51,10,23,1,2,1,10,30,2,0,1,0,0,0,0,0,0,0,0,0,1.29,-0.63
5063,830179,CAR,LA,PASS,2,34,3,2,47,10,23,1,2,2,10,30,2,1,1,0,0,1,0,0,0,0,0,0,0.66,1.65
5063,830180,CAR,LA,NOPL,2,6,3,2,13,10,23,1,2,1,10,44,3,0,0,0,0,0,0,1,0,0,0,0,2.31,0
5063,830181,CAR,LA,PASS,3,29,3,2,7,10,23,1,2,1,10,44,3,0,1,0,0,1,0,0,0,0,0,0,2.31,-0.12
5063,830182,CAR,LA,PASS,4,35,3,1,38,10,23,1,2,2,6,48,3,1,1,0,0,1,0,0,0,0,0,0,2.19,1.3
5063,830183,CAR,LA,RUSH,5,38,3,1,3,10,23,1,2,1,10,64,4,0,1,0,0,1,0,0,0,0,0,0,3.49,-0.37
5063,830184,CAR,LA,PASS,6,5,3,0,25,10,23,1,2,2,8,66,4,0,1,0,0,0,0,0,0,0,0,0,3.12,-0.7
5063,830185,CAR,LA,PASS,7,4,3,0,20,10,23,1,2,3,8,66,4,0,1,0,0,0,0,0,0,0,0,0,2.42,-1.03
5063,830186,CAR,LA,FGXP,8,5,3,0,16,10,23,1,2,4,8,66,4,0,0,0,3,0,0,0,0,0,0,0,1.39,1.61
5063,830187,LA,CAR,KOFF,0,6,3,0,11,23,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830188,LA,CAR,NOPL,0,20,3,0,11,23,13,2,1,1,10,25,2,0,0,0,0,0,0,1,0,0,0,0,0.88,0.66
5063,830189,LA,CAR,RUSH,1,35,3,0,11,23,13,2,1,1,5,30,2,0,0,0,0,1,0,0,0,1,0,0,1.54,-1.02
5063,830190,LA,CAR,PASS,2,42,4,15,0,23,13,2,1,2,8,27,2,0,0,0,0,1,0,0,0,0,0,0,0.52,0.48
5063,830191,LA,CAR,NOPL,2,27,4,14,18,23,13,2,1,3,2,33,2,0,0,0,0,0,0,1,0,0,0,0,1,-1.61
5063,830192,LA,CAR,PASS,3,6,4,13,51,23,13,2,1,3,12,23,2,0,1,0,0,0,0,0,0,0,0,0,-0.61,-1.06
5063,830193,CAR,LA,PUNT,0,7,4,13,45,13,23,1,2,4,12,23,2,0,0,0,0,0,0,0,0,0,0,1,-1.67,-3.8
5063,830194,CAR,LA,RUSH,1,23,4,13,38,13,23,1,2,1,5,95,5,0,1,0,0,1,0,0,0,0,0,0,5.47,0.16
5063,830195,CAR,LA,RUSH,2,5,4,13,15,13,23,1,2,2,2,98,5,1,1,0,7,0,0,0,0,0,0,0,5.63,1.37
5063,830196,CAR,LA,FGXP,2,3,4,13,10,20,23,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830197,LA,CAR,KOFF,0,6,4,13,10,23,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830198,LA,CAR,RUSH,1,35,4,13,10,23,20,2,1,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,0.88,0.23
5063,830199,LA,CAR,RUSH,2,26,4,12,35,23,20,2,1,2,4,31,2,1,0,0,0,1,0,0,0,0,0,0,1.11,1.65
5063,830200,LA,CAR,PASS,3,7,4,12,9,23,20,2,1,1,10,51,3,0,0,1,0,0,0,0,1,0,0,0,2.76,-3.97
5063,830201,CAR,LA,RUSH,1,33,4,12,2,20,23,1,2,1,10,29,2,0,1,0,0,1,0,0,0,0,0,0,1.21,-0.63
5063,830202,CAR,LA,PASS,2,41,4,11,29,20,23,1,2,2,10,29,2,0,1,1,0,1,0,0,0,0,0,0,0.58,-0.17
5063,830203,CAR,LA,PASS,3,5,4,10,48,20,23,1,2,3,6,33,2,0,1,0,0,0,0,0,0,0,0,0,0.41,-1.25
5063,830204,LA,CAR,PUNT,0,12,4,10,43,23,20,2,1,4,6,33,2,0,0,0,0,0,0,0,0,0,0,0,-0.84,-1.4
5063,830205,LA,CAR,RUSH,1,41,4,10,31,23,20,2,1,1,10,43,3,1,0,0,0,1,0,0,0,0,0,0,2.24,1.05
5063,830206,LA,CAR,RUSH,2,46,4,9,50,23,20,2,1,1,10,60,4,0,0,0,0,1,0,0,0,0,0,0,3.29,0.17
5063,830207,LA,CAR,RUSH,3,43,4,9,4,23,20,2,1,2,3,67,4,0,0,0,0,1,0,0,0,0,0,0,3.46,-0.04
5063,830208,LA,CAR,RUSH,4,19,4,8,21,23,20,2,1,3,1,69,4,1,0,0,0,1,0,0,0,0,0,0,3.42,0.97
5063,830209,LA,CAR,PASS,5,41,4,8,2,23,20,2,1,1,10,84,5,1,0,0,0,1,0,0,0,0,0,0,4.39,1.08
5063,830210,LA,CAR,RUSH,6,39,4,7,21,23,20,2,1,1,5,95,5,0,0,0,0,1,0,0,0,0,0,0,5.47,-0.42
5063,830211,LA,CAR,PASS,7,5,4,6,42,23,20,2,1,2,5,95,5,1,1,0,7,0,0,0,0,0,0,0,5.05,1.95
5063,830212,LA,CAR,FGXP,7,3,4,6,37,30,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830213,CAR,LA,KOFF,0,6,4,6,37,20,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830214,CAR,LA,PASS,1,30,4,6,37,20,30,1,2,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,0.88,-0.36
5063,830215,CAR,LA,PASS,2,20,4,6,15,20,30,1,2,2,8,27,2,1,1,1,0,1,0,0,0,0,0,0,0.52,1.22
5063,830216,CAR,LA,PASS,3,9,4,5,55,20,30,1,2,1,10,36,2,0,1,1,0,0,0,1,1,0,0,0,1.74,-5.4
5063,830217,LA,CAR,PASS,1,7,4,5,46,30,20,2,1,1,10,68,4,0,0,0,0,0,0,0,0,0,0,0,3.66,-0.55
5063,830218,LA,CAR,RUSH,2,43,4,5,39,30,20,2,1,2,10,68,4,0,0,0,0,1,0,0,0,0,0,0,3.11,-0.09
5063,830219,LA,CAR,PASS,3,46,4,4,56,30,20,2,1,3,5,73,4,0,1,0,0,1,0,0,0,0,0,0,3.02,-0.78
5063,830220,LA,CAR,FGXP,4,4,4,4,10,30,20,2,1,4,1,77,4,0,0,0,0,0,0,0,0,0,0,0,2.24,-3.6
5063,830221,CAR,LA,PASS,1,4,4,4,6,20,30,1,2,1,10,31,2,0,1,0,0,0,0,0,0,0,0,0,1.36,-0.61
5063,830222,CAR,LA,PASS,2,5,4,4,2,20,30,1,2,2,10,31,2,0,1,0,0,0,0,0,0,0,0,0,0.75,-0.65
5063,830223,CAR,LA,PASS,3,24,4,3,57,20,30,1,2,3,10,31,2,1,1,0,0,1,0,0,0,0,0,0,0.1,2.21
5063,830224,CAR,LA,PASS,4,21,4,3,33,20,30,1,2,1,10,44,3,0,1,1,0,1,0,0,0,0,0,0,2.31,0.49
5063,830225,CAR,LA,PASS,5,4,4,3,12,20,30,1,2,2,1,53,3,0,1,1,0,0,0,0,0,0,0,0,2.8,-0.17
5063,830226,CAR,LA,RUSH,6,36,4,3,8,20,30,1,2,3,1,53,3,1,1,0,0,1,0,0,0,0,0,0,2.63,1.38
5063,830227,CAR,LA,PASS,7,22,4,2,32,20,30,1,2,1,10,76,4,0,1,1,0,1,0,0,0,0,0,0,4.01,0.11
5063,830228,CAR,LA,RUSH,8,10,4,2,10,20,30,1,2,2,5,81,5,1,1,1,0,1,0,0,0,0,0,0,4.12,2.21
5063,830229,CAR,LA,RUSH,9,2,4,2,0,20,30,1,2,1,1,99,5,1,0,0,7,0,0,0,0,0,0,0,6.33,0.67
5063,830230,CAR,LA,FGXP,9,3,4,1,58,27,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830231,LA,CAR,ONSD,0,3,4,1,58,30,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,830232,LA,CAR,RUSH,1,6,4,1,57,30,27,2,1,1,10,50,3,0,0,0,0,1,0,0,0,0,0,0,2.7,0.34
5063,830233,LA,CAR,RUSH,2,45,4,1,51,30,27,2,0,2,2,58,3,1,0,0,0,1,0,0,0,0,0,0,3.04,0.35
5063,830234,LA,CAR,RUSH,3,28,4,1,6,30,27,2,0,1,10,62,4,0,0,0,0,0,0,0,0,0,0,0,3.39,-0.77
5063,830235,LA,CAR,RUSH,4,25,4,0,38,30,27,2,0,2,12,60,4,0,0,0,0,0,0,0,0,0,0,0,2.62,0
5064,830236,CLE,TEN,KOFF,0,4,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,830237,CLE,TEN,PASS,1,5,1,14,56,0,0,3,3,1,10,27,2,0,0,0,0,0,0,0,0,0,0,0,1.06,-0.64
5064,830238,CLE,TEN,PASS,2,39,1,14,51,0,0,3,3,2,10,27,2,1,1,0,0,1,0,0,0,0,0,0,0.42,1.47
5064,830239,CLE,TEN,RUSH,3,31,1,14,12,0,0,3,3,1,10,38,2,1,1,0,0,1,0,0,0,0,0,0,1.89,0.68
5064,830240,CLE,TEN,RUSH,4,42,1,13,41,0,0,3,3,1,10,48,3,1,1,0,0,1,0,0,0,0,0,0,2.57,0.6
5064,830241,CLE,TEN,PASS,5,42,1,12,59,0,0,3,3,1,10,58,3,1,0,0,0,1,0,0,0,0,0,0,3.17,0.76
5064,830242,CLE,TEN,NOPL,5,30,1,12,17,0,0,3,3,1,10,74,4,0,0,0,0,0,0,1,0,0,0,0,3.93,-1.5
5064,830243,CLE,TEN,PASS,6,43,1,11,47,0,0,3,3,1,25,59,3,0,1,0,0,1,0,0,0,0,0,0,2.43,-0.27
5064,830244,CLE,TEN,PASS,7,46,1,11,4,0,0,3,3,2,23,61,4,1,1,0,0,1,0,0,0,0,0,0,2.16,3.5
5064,830245,CLE,TEN,RUSH,8,7,1,10,18,0,0,3,3,1,4,96,5,1,0,0,6,0,0,0,0,0,0,0,5.66,1.34
5064,830246,CLE,TEN,FGXP,8,3,1,10,11,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,830247,TEN,CLE,KOFF,0,6,1,10,11,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,830248,TEN,CLE,PASS,1,29,1,10,4,0,6,3,3,1,10,8,1,1,0,0,0,1,0,1,0,0,0,0,-0.46,1.97
5064,830249,TEN,CLE,RUSH,2,36,1,9,35,0,6,3,3,1,10,33,2,0,0,0,0,1,0,0,0,0,0,0,1.51,-0.6
5064,830250,TEN,CLE,PASS,3,50,1,8,59,0,6,3,3,2,10,33,2,1,0,0,0,1,0,0,0,0,0,0,0.91,3.27
5064,830251,TEN,CLE,RUSH,4,45,1,8,9,0,6,3,3,1,10,80,5,0,0,0,0,1,0,0,0,0,0,0,4.18,-0.66
5064,830252,TEN,CLE,PASS,5,44,1,7,24,0,6,2,3,2,11,79,4,0,1,0,0,1,0,0,0,0,0,0,3.52,-0.4
5064,830253,TEN,CLE,PASS,6,4,1,6,40,0,6,2,3,3,9,81,5,0,1,0,0,0,0,0,0,0,0,0,3.12,-0.76
5064,830254,TEN,CLE,FGXP,7,4,1,6,36,0,6,2,3,4,9,81,5,0,0,0,3,0,0,0,0,0,0,0,2.36,0.64
5064,830255,CLE,TEN,KOFF,0,5,1,6,32,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,830256,CLE,TEN,PASS,1,45,1,6,27,6,3,3,2,1,10,11,1,0,0,0,0,1,0,0,0,0,0,0,-0.22,0.55
5064,830257,CLE,TEN,NOPL,1,31,1,5,42,6,3,3,2,2,2,19,1,1,0,0,0,0,0,1,0,0,0,0,0.33,0.48
5064,830258,CLE,TEN,RUSH,2,44,1,5,11,6,3,3,2,1,10,24,2,0,0,0,0,1,0,0,0,0,0,0,0.81,-0.98
5064,830259,CLE,TEN,PASS,3,30,1,4,27,6,3,3,2,2,13,21,2,0,1,0,0,0,0,0,0,0,0,0,-0.17,-0.71
5064,830260,CLE,TEN,PASS,4,30,1,4,27,6,3,3,2,3,13,21,2,0,1,0,0,0,1,0,0,0,0,0,-0.88,-2.75
5064,830261,TEN,CLE,PUNT,0,14,1,3,43,3,6,2,3,4,28,6,1,0,0,0,0,0,0,0,0,0,0,0,-3.63,1.26
5064,830262,TEN,CLE,RUSH,1,35,1,3,29,3,6,2,3,1,10,45,3,0,0,0,0,1,0,0,0,0,0,0,2.37,-0.4
5064,830263,TEN,CLE,PASS,2,4,1,2,54,3,6,2,3,2,8,47,3,0,0,0,0,0,0,0,0,0,0,0,1.97,-0.76
5064,830264,TEN,CLE,NOPL,2,20,1,2,50,3,6,2,3,3,8,47,3,0,0,0,0,0,0,1,0,0,0,0,1.21,-0.51
5064,830265,TEN,CLE,RUSH,3,35,1,2,50,3,6,2,3,3,13,42,3,0,1,0,0,1,0,1,0,0,0,0,0.7,-0.64
5064,830266,CLE,TEN,PUNT,0,9,1,2,26,6,3,3,2,4,8,47,3,0,0,0,0,0,0,0,0,0,0,0,0.06,0.48
5064,830267,CLE,TEN,RUSH,1,42,1,2,17,6,3,3,2,1,10,7,1,0,0,0,0,1,0,0,0,0,0,0,-0.54,-0.16
5064,830268,CLE,TEN,PASS,2,37,1,1,35,6,3,3,2,2,7,10,1,1,1,0,0,1,0,0,0,0,0,0,-0.7,1.84
5064,830269,CLE,TEN,RUSH,3,45,1,0,58,6,3,3,2,1,10,28,2,0,0,0,0,1,0,0,0,0,0,0,1.14,-0.21
5064,830270,CLE,TEN,PASS,4,30,1,0,13,6,3,3,2,2,7,31,2,0,1,0,0,1,0,0,0,0,0,0,0.93,-0.05
5064,830271,CLE,TEN,PASS,5,3,2,15,0,6,3,3,2,3,3,35,2,0,1,0,0,0,0,0,0,0,0,0,0.88,-1.56
5064,830272,TEN,CLE,PUNT,0,8,2,14,57,3,6,2,3,4,3,35,2,0,0,0,0,0,0,0,0,0,0,0,-0.68,0.74
5064,830273,TEN,CLE,RUSH,1,38,2,14,49,3,6,2,3,1,10,13,1,0,1,0,0,1,0,0,0,0,0,0,-0.06,0.19
5064,830274,TEN,CLE,NOPL,1,25,2,14,11,3,6,2,3,2,4,19,1,1,0,0,0,0,0,1,0,0,0,0,0.13,1.46
5064,830275,TEN,CLE,RUSH,2,26,2,13,46,3,6,2,3,1,10,34,2,1,0,0,0,1,0,0,0,0,0,0,1.59,0.72
5064,830276,TEN,CLE,PASS,3,5,2,13,20,3,6,2,3,1,10,44,3,0,1,0,0,0,0,0,0,0,0,0,2.31,-0.61
5064,830277,TEN,CLE,PASS,4,4,2,13,15,3,6,2,3,2,10,44,3,0,0,0,0,0,0,0,0,0,0,0,1.7,-0.78
5064,830278,TEN,CLE,NOPL,4,6,2,13,11,3,6,2,3,3,10,44,3,0,0,0,0,0,0,1,0,0,0,0,0.92,1.72
5064,830279,TEN,CLE,RUSH,5,40,2,13,5,3,6,2,3,1,10,49,3,0,0,0,0,1,0,0,0,0,0,0,2.64,-0.53
5064,830280,TEN,CLE,PASS,6,41,2,12,25,3,6,2,3,2,9,50,3,1,0,0,0,1,0,0,0,0,0,0,2.11,1.47
5064,830281,TEN,CLE,RUSH,7,36,2,11,44,3,6,2,3,1,10,66,4,0,0,0,0,1,0,0,0,0,0,0,3.58,-0.35
5064,830282,TEN,CLE,NOPL,7,7,2,11,8,3,6,2,3,2,8,68,4,1,0,0,0,0,0,1,0,0,0,0,3.23,1.11
5064,830283,TEN,CLE,RUSH,8,39,2,11,1,3,6,2,3,1,10,83,5,0,0,0,0,1,0,0,0,0,0,0,4.34,0.27
5064,830284,TEN,CLE,PASS,9,4,2,10,22,3,6,2,3,2,4,89,5,0,0,0,0,0,0,0,0,0,0,0,4.61,-0.66
5064,830285,TEN,CLE,NOPL,9,20,2,10,18,3,6,2,3,3,4,89,5,1,0,0,0,0,0,1,0,0,0,0,3.95,1.4
5064,830286,TEN,CLE,RUSH,10,35,2,10,18,3,6,2,3,1,6,94,5,0,1,0,0,1,0,0,0,0,0,0,5.35,0.61
5064,830287,TEN,CLE,RUSH,11,3,2,9,42,3,6,2,3,2,1,99,5,1,0,0,7,0,0,0,0,0,0,0,5.96,1.04
5064,830288,TEN,CLE,FGXP,11,3,2,9,39,10,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,830289,CLE,TEN,KOFF,0,6,2,9,39,6,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,830290,CLE,TEN,RUSH,1,43,2,9,34,6,10,3,2,1,10,30,2,0,1,0,0,1,0,0,0,0,0,0,1.29,0.62
5064,830291,CLE,TEN,PASS,2,8,2,8,51,6,10,3,2,2,1,39,2,0,1,0,0,0,0,0,0,0,0,0,1.91,-0.17
5064,830292,CLE,TEN,PASS,3,9,2,8,43,6,10,3,2,3,1,39,2,0,1,0,0,0,0,0,0,0,0,0,1.74,-1.89
5064,830293,TEN,CLE,PUNT,0,7,2,8,34,10,6,2,3,4,1,39,2,0,0,0,0,0,0,0,0,0,0,0,-0.15,0.05
5064,830294,TEN,CLE,RUSH,1,37,2,8,27,10,6,2,3,1,10,15,1,1,0,0,0,1,0,0,0,0,0,0,0.1,1.41
5064,830295,TEN,CLE,PASS,2,6,2,7,50,10,6,2,3,1,10,33,2,0,1,0,0,0,0,0,0,0,0,0,1.51,-0.6
5064,830296,TEN,CLE,PASS,3,38,2,7,44,10,6,2,3,2,10,33,2,0,1,0,0,1,0,0,0,0,0,0,0.91,0.38
5064,830297,TEN,CLE,PASS,4,29,2,7,6,10,6,2,3,3,3,40,2,1,1,0,0,0,0,0,0,0,0,0,1.29,1.08
5064,830298,TEN,CLE,RUSH,5,40,2,6,37,10,6,2,3,1,10,45,3,0,0,0,0,1,0,0,0,0,0,0,2.37,0.38
5064,830299,TEN,CLE,PASS,6,39,2,5,57,10,6,2,3,2,2,53,3,0,0,0,0,0,1,0,0,0,0,0,2.75,-1.86
5064,830300,TEN,CLE,PASS,7,5,2,5,18,10,6,2,3,3,11,44,3,0,1,0,0,0,0,0,0,0,0,0,0.89,-1.1
5064,830301,CLE,TEN,PUNT,0,10,2,5,13,6,10,3,2,4,11,44,3,0,0,0,0,0,0,0,0,0,0,0,-0.21,-0.93
5064,830302,CLE,TEN,RUSH,1,32,2,5,3,6,10,3,2,1,10,28,2,0,0,0,0,1,0,1,0,0,0,0,1.14,-2.22
5064,830303,CLE,TEN,PASS,2,46,2,4,31,6,10,3,2,2,23,15,1,0,1,0,0,1,0,0,0,0,0,0,-1.08,0.56
5064,830304,CLE,TEN,PASS,3,7,2,3,45,6,10,3,2,3,13,25,2,0,1,0,0,0,0,0,0,0,0,0,-0.52,-1.03
5064,830305,TEN,CLE,PUNT,0,8,2,3,38,10,6,2,3,4,13,25,2,0,0,0,0,0,0,0,0,0,0,0,-1.55,0.41
5064,830306,TEN,CLE,RUSH,1,39,2,3,30,10,6,2,3,1,10,28,2,0,1,0,0,1,0,0,0,0,0,0,1.14,-0.75
5064,830307,TEN,CLE,PASS,2,27,2,2,51,10,6,2,3,2,11,27,2,0,1,0,0,0,1,1,0,0,0,0,0.39,-1.49
5064,830308,TEN,CLE,PASS,3,24,2,2,24,10,6,2,3,3,18,20,1,0,1,0,0,1,0,0,0,0,0,0,-1.1,-0.22
5064,830309,CLE,TEN,PUNT,0,13,2,2,0,6,10,3,2,4,11,27,2,0,0,0,0,0,0,0,0,0,0,0,-1.32,2.11
5064,830310,CLE,TEN,NOPL,0,20,2,1,47,6,10,3,2,1,10,3,1,0,0,0,0,0,0,1,0,0,0,0,-0.79,-0.11
5064,830311,CLE,TEN,PASS,1,20,2,1,47,6,10,3,2,1,11,2,1,0,0,0,-2,0,1,0,0,0,1,0,-0.9,-2.250000095
5064,830312,TEN,CLE,KOFF,0,6,2,1,42,12,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,830313,TEN,CLE,PASS,1,21,2,1,36,12,6,2,3,1,10,41,3,1,1,0,0,1,0,0,0,0,0,0,2.11,0.71
5064,830314,TEN,CLE,PASS,2,2,2,1,15,12,6,2,3,1,10,52,3,0,1,0,0,0,0,0,0,0,0,0,2.82,-0.64
5064,830315,TEN,CLE,PASS,3,4,2,1,13,12,6,2,3,2,10,52,3,0,1,0,0,0,0,0,0,0,0,0,2.18,-0.75
5064,830316,TEN,CLE,PASS,4,5,2,1,9,12,6,2,3,3,10,52,3,0,1,0,0,0,0,0,0,0,0,0,1.43,-1.06
