gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,act1,ptm2,pen2,desc2,cat2,pey2,act2,ptm3,pen3,desc3,cat3,pey3,act3,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,eps,epa
5082,833287,(12:40) R.Fitzpatrick pass incomplete short left to K.Ballage [D.Shelton].,MIA,NE,PASS,2,5,3,12,40,0,13,3,3,2,10,15,1,,,,,,,,,,,,RF-0500,,,SL,KB-0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.52,-0.61
5082,833288,(12:35) (Shotgun) R.Fitzpatrick pass deep right intended for D.Parker INTERCEPTED by D.McCourty (S.Gilmore) at MIA 36. D.McCourty to MIA 36 for no gain (D.Parker).,MIA,NE,PASS,3,9,3,12,35,0,13,3,3,3,10,15,1,,,,Y,,,,,,,,RF-0500,,,DR,DP-0350,SG-0650,,,,,,,,,,,,,,,,,,,,,,,DM-1300,0,,,,,,,,,,,,,,,,,,,,,,,,,,-1.13,-2.36
5082,833289,(12:26) (Shotgun) T.Brady pass incomplete short left to J.Gordon.,NE,MIA,PASS,1,4,3,12,26,13,0,3,3,1,10,64,4,,,,Y,,,,,,,,TB-2300,,,SL,JG-2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49,-0.59
5082,833290,(12:22) (Shotgun) T.Brady sacked at MIA 38 for -2 yards (V.Biegel).,NE,MIA,PASS,2,45,3,12,22,13,0,3,3,2,10,64,4,-2,,,Y,,,,,,,,TB-2300,,,,,,,,VB-0096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,-0.88
5082,833291,(11:37) (Shotgun) T.Brady pass short left to J.Gordon pushed ob at MIA 24 for 14 yards (X.Howard).,NE,MIA,PASS,3,34,3,11,37,13,0,3,3,3,12,62,4,14,Y,Y,Y,,,,,,,,TB-2300,Y,,SL,JG-2450,,XH-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,1.99
5082,833292,(11:03) T.Brady pass short right to J.Gordon to MIA 19 for 5 yards (J.Baker).,NE,MIA,PASS,4,42,3,11,3,13,0,3,3,1,10,76,4,5,Y,,,,,,,,,,TB-2300,Y,,SR,JG-2450,,JB-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,0.11
5082,833293,(10:21) (Shotgun) T.Brady pass incomplete deep right to A.Brown.,NE,MIA,PASS,5,4,3,10,21,13,0,3,3,2,5,81,5,,,,Y,,,,,,,,TB-2300,,,DR,AB-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,-0.71
5082,833294,(10:17) (Shotgun) T.Brady pass short right to J.White pushed ob at MIA 13 for 6 yards (B.McCain).,NE,MIA,PASS,6,40,3,10,17,13,0,3,3,3,5,81,5,6,Y,Y,Y,,,,,,,,TB-2300,Y,,SR,JW-2550,,BM-0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,1.17
5082,833295,(9:37) S.Michel up the middle to MIA 10 for 3 yards (B.McCain; D.Godchaux).,NE,MIA,RUSH,7,41,3,9,37,13,0,3,3,1,10,87,5,3,,,,,,SM-2625,,MD,DG-1275,BM-0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,-0.01
5082,833296,(8:56) T.Brady pass incomplete short middle to A.Brown.,NE,MIA,PASS,8,3,3,8,56,13,0,3,3,2,7,90,5,,,,,,,,,,,,TB-2300,,,SM,AB-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,-0.69
5082,833297,(8:53) (Shotgun) T.Brady pass incomplete short left to A.Brown (E.Rowe).,NE,MIA,PASS,9,4,3,8,53,13,0,3,2,3,7,90,5,,,,Y,,,,,,,,TB-2300,,,SL,AB-3500,ER-0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88,-1.1
5082,833298,"(8:49) (Field Goal formation) S.Gostkowski 28 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",NE,MIA,FGXP,10,4,3,8,49,13,0,3,2,4,7,90,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,SG-0800,28,Y,,,,,,,,,,,,,,2.78,0.22
5082,833299,"S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",MIA,NE,KOFF,0,6,3,8,45,0,16,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG-0800,65,40,Y,,,0,0
5082,833300,(8:45) R.Fitzpatrick sacked at MIA 18 for -7 yards (D.Shelton).,MIA,NE,PASS,1,30,3,8,45,0,16,2,3,1,10,25,2,-7,,,,,,,,,,,RF-0500,,,,,,,,DS-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,-1.45
5082,833301,"(8:14) K.Drake left end to MIA 21 for 3 yards (A.Butler). Penalty on MIA-D.Kilgore, Offensive Holding, declined.",MIA,NE,RUSH,2,23,3,8,14,0,16,2,3,2,17,18,1,3,,,,,,KD-1462,,LE,AB-4000,,,,,,,,,,,,MIA,DK-0600,Offensive Holding,2,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.57,-0.36
5082,833302,(7:51) (Shotgun) R.Fitzpatrick pass short right to J.Grant pushed ob at MIA 23 for 2 yards (J.McCourty).,MIA,NE,PASS,3,11,3,7,51,0,16,2,3,3,14,21,2,2,,,Y,,,,,,,,RF-0500,Y,,SR,JG-2950,,JM-2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.93,-0.74
5082,833303,"(7:40) (Punt formation) M.Haack punts 48 yards to NE 29, Center-T.Pepper. G.Olszewski to NE 35 for 6 yards (W.Aikens).",NE,MIA,PUNT,0,14,3,7,40,16,0,3,2,4,12,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MH-0050,48,42,,GO-0150,6,,,,,,,,-1.67,0.01
5082,833304,(7:26) S.Michel up the middle to NE 38 for 3 yards (S.Eguavoen; T.Carradine).,NE,MIA,RUSH,1,33,3,7,26,16,0,3,2,1,10,35,2,3,,,,,,SM-2625,,MD,TC-0370,SE-0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,-0.22
5082,833305,(6:53) S.Michel right tackle to 50 for 12 yards (M.Fitzpatrick).,NE,MIA,RUSH,2,35,3,6,53,16,0,3,2,2,7,38,2,12,Y,Y,,,,SM-2625,,RT,MF-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,1.26
5082,833306,(6:18) T.Brady pass short right to M.LaCosse to MIA 27 for 23 yards (B.McCain; M.Fitzpatrick).,NE,MIA,PASS,3,44,3,6,18,16,0,3,2,1,10,50,3,23,Y,Y,,,,,,,,,TB-2300,Y,,SR,ML-0050,,BM-0775,MF-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,1.19
5082,833307,(5:34) R.Burkhead right tackle to MIA 15 for 12 yards (M.Fitzpatrick; J.Wiltz).,NE,MIA,RUSH,4,43,3,5,34,16,0,3,2,1,10,73,4,12,Y,Y,,,,RB-4670,,RT,JW-5450,MF-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.56
5082,833308,"(4:51) (Shotgun) T.Brady pass short left to P.Dorsett to MIA 4 for 11 yards (J.Wiltz). Miami challenged the play for possible offensive pass interference, and the play was REVERSED. (Shotgun) T.Brady pass short left to P.Dorsett to MIA 4 for 11 yards (J.Wiltz). PENALTY on NE-J.Gordon, Offensive Pass Interference, 10 yards, enforced at MIA 15 - No Play.",NE,MIA,NOPL,4,15,3,4,51,16,0,3,2,1,10,85,5,,,,,,,,,,,,,,,,,,,,,,NE,JG-2450,Offensive Pass Interference,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.45,-1.04
5082,833309,(4:36) (Shotgun) T.Brady pass short middle to J.Edelman to MIA 7 for 18 yards (E.Rowe).,NE,MIA,PASS,5,43,3,4,36,16,0,3,2,1,20,75,4,18,Y,,Y,,,,,,,,TB-2300,Y,,SM,JE-0100,,ER-0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,1.69
5082,833310,(3:53) S.Michel right end to MIA 4 for 3 yards (X.Howard; C.Harris).,NE,MIA,RUSH,6,47,3,3,53,16,0,3,2,2,2,93,5,3,Y,Y,,,,SM-2625,,RE,CH-1450,XH-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,0.56
5082,833311,"(3:06) S.Michel right guard to MIA 1 for 3 yards (C.Harris, S.Eguavoen).",NE,MIA,RUSH,7,40,3,3,6,16,0,3,2,1,4,96,5,3,Y,,,,,SM-2625,,RG,SE-0150,CH-1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,0.3
5082,833312,"(2:26) PENALTY on NE-K.Cunningham, False Start, 4 yards, enforced at MIA 1 - No Play.",NE,MIA,NOPL,7,20,3,2,26,16,0,3,2,2,1,99,5,,,,,,,,,,,,,,,,,,,,,,NE,KC-2650,False Start,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.96,-0.91
5082,833313,"(2:26) (Shotgun) T.Brady pass incomplete short left to J.Edelman. PENALTY on MIA-E.Rowe, Defensive Pass Interference, 4 yards, enforced at MIA 5 - No Play.",NE,MIA,NOPL,7,20,3,2,26,16,0,3,2,2,5,95,5,,,,,,,,,,,,,,,,,,,,,,MIA,ER-0475,Defensive Pass Interference,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05,1.28
5082,833314,"(2:20) T.Brady up the middle for 1 yard, TOUCHDOWN.",NE,MIA,RUSH,8,2,3,2,20,16,0,3,2,1,1,99,5,1,Y,Y,,,7,TB-2300,,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,0.67
5082,833315,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-J.Bailey.",NE,MIA,FGXP,8,3,3,2,18,23,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,SG-0800,33,Y,,,,,,,,,,,,,,0,0
5082,833316,S.Gostkowski kicks 69 yards from NE 35 to MIA -4. J.Grant pushed ob at MIA 35 for 39 yards (S.Gostkowski).,MIA,NE,KOFF,0,6,3,2,18,0,23,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG-0800,69,30,,JG-2950,39,0,0
5082,833317,(2:12) R.Fitzpatrick sacked at MIA 31 for -4 yards (A.Butler).,MIA,NE,PASS,1,38,3,2,12,0,23,2,3,1,10,35,2,-4,,,,,,,,,,,RF-0500,,,,,,,,AB-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,-1.05
5082,833318,(1:34) R.Fitzpatrick pass incomplete short right to P.Williams (S.Gilmore).,MIA,NE,PASS,2,6,3,1,34,0,23,2,3,2,14,31,2,,,,,,,,,,,,RF-0500,,,SR,PW-1150,SG-0650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,-0.65
5082,833319,(1:28) (Shotgun) R.Fitzpatrick sacked at MIA 24 for -7 yards (sack split by C.Winovich and J.Collins).,MIA,NE,PASS,3,50,3,1,28,0,23,2,3,3,14,31,2,-7,,,Y,,,,,,,,RF-0500,,,,,,,,CW-3375,JC-3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,-1.61
5082,833320,"(:38) (Punt formation) M.Haack punts 47 yards to NE 29, Center-T.Pepper. G.Olszewski to NE 29 for no gain (W.Aikens).",NE,MIA,PUNT,0,8,3,0,38,23,0,3,2,4,21,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MH-0050,47,47,,GO-0150,0,,,,,,,,-1.65,0.44
5082,833321,(:30) J.White right guard to NE 34 for 5 yards (A.Moss).,NE,MIA,RUSH,1,35,3,0,30,23,0,3,2,1,10,29,2,5,Y,,,,,JW-2550,,RG,AM-2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.04
5082,833322,"(15:00) T.Brady pass incomplete short right to J.Edelman. PENALTY on MIA-E.Rowe, Defensive Holding, 5 yards, enforced at NE 34 - No Play.",NE,MIA,NOPL,1,6,4,15,0,23,0,3,2,2,5,34,2,,,Y,,,,,,,,,,,,,,,,,,,MIA,ER-0475,Defensive Holding,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.71
5082,833323,(14:54) J.White up the middle to NE 43 for 4 yards (S.Eguavoen; D.Godchaux).,NE,MIA,RUSH,2,38,4,14,54,23,0,3,2,1,10,39,2,4,Y,,,,,JW-2550,,MD,DG-1275,SE-0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,-0.12
5082,833324,(14:16) J.White up the middle to NE 44 for 1 yard (D.Godchaux).,NE,MIA,RUSH,3,42,4,14,16,23,0,3,2,2,6,43,3,1,,,,,,JW-2550,,MD,DG-1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,-0.53
5082,833325,"(13:34) (Shotgun) T.Brady pass short right to J.Edelman ran ob at MIA 32 for 24 yards. PENALTY on NE-R.Izzo, Offensive Pass Interference, 10 yards, enforced at NE 44 - No Play.",NE,MIA,NOPL,3,21,4,13,34,23,0,3,2,3,5,44,3,,,,,,,,,,,,,,,,,,,,,,NE,RI-0500,Offensive Pass Interference,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,-1.19
5082,833326,"(13:13) (Shotgun) T.Brady pass incomplete short left to J.White [V.Biegel]. Penalty on NE-M.Newhouse, Offensive Holding, declined.",NE,MIA,PASS,4,6,4,13,13,23,0,3,2,3,15,34,2,,,,Y,,,,,,,,TB-2300,,,SL,JW-2550,,,,,,NE,MN-0400,Offensive Holding,2,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,-1.06
5082,833327,"(13:07) (Punt formation) J.Bailey punts 53 yards to MIA 13, Center-J.Cardona. J.Grant to MIA 18 for 5 yards (M.Slater). PENALTY on NE-M.Slater, Unsportsmanlike Conduct, 15 yards, enforced at MIA 18.",MIA,NE,PUNT,0,11,4,13,7,0,23,2,3,4,15,34,2,,,,,,,,,,,,,,,,,,,,,,NE,MS-2100,Unsportsmanlike Conduct,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,JB-0487,53,48,,JG-2950,5,,,,,,,,-0.94,-0.57
5082,833328,(12:56) (Shotgun) R.Fitzpatrick pass short left to J.Grant to MIA 37 for 4 yards (J.Jones).,MIA,NE,PASS,1,26,4,12,56,0,23,2,3,1,10,33,2,4,Y,,Y,,,,,,,,RF-0500,Y,,SL,JG-2950,,JJ-4565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,-0.1
5082,833329,"(12:30) (No Huddle, Shotgun) R.Fitzpatrick scrambles up the middle to MIA 43 for 6 yards (S.Calhoun).",MIA,NE,RUSH,2,35,4,12,30,0,23,2,3,2,6,37,2,6,Y,Y,Y,Y,,RF-0500,,MD,SC-0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,0.83
5082,833330,"(11:55) (No Huddle, Shotgun) R.Fitzpatrick pass short left to K.Drake pushed ob at MIA 49 for 6 yards (J.Bentley).",MIA,NE,PASS,3,27,4,11,55,0,23,2,3,1,10,43,3,6,Y,,Y,Y,,,,,,,RF-0500,Y,,SL,KD-1462,,JB-3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.14
5082,833331,"(11:28) (No Huddle, Shotgun) R.Fitzpatrick pass short middle to K.Drake to NE 49 for 2 yards (J.Bentley).",MIA,NE,PASS,4,32,4,11,28,0,23,2,3,2,4,49,3,2,,,Y,Y,,,,,,,RF-0500,Y,,SM,KD-1462,,JB-3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,-0.11
5082,833332,"(10:56) R.Fitzpatrick pass short right intended for D.Parker INTERCEPTED by S.Gilmore at NE 46. S.Gilmore for 54 yards, TOUCHDOWN.",MIA,NE,PASS,5,11,4,10,56,0,23,2,3,3,2,51,3,,,,,,-7,,,,,,RF-0500,,,SR,DP-0350,,,,,,,,,,,,,,,,,,,,,,,,SG-0650,54,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,-9.27
5082,833333,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-J.Bailey.",NE,MIA,FGXP,0,3,4,10,45,30,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,SG-0800,33,Y,,,,,,,,,,,,,,0,0
5082,833334,"S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",MIA,NE,KOFF,0,6,4,10,45,0,30,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG-0800,65,40,Y,,,0,0
5082,833335,(10:45) (Shotgun) R.Fitzpatrick pass short right to K.Ballage to MIA 31 for 6 yards (J.Collins).,MIA,NE,PASS,1,30,4,10,45,0,30,2,3,1,10,25,2,6,Y,,Y,,,,,,,,RF-0500,Y,,SR,KB-0150,,JC-3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.23
5082,833336,"(10:13) (No Huddle, Shotgun) R.Fitzpatrick pass deep left to P.Williams to MIA 48 for 17 yards (J.McCourty).",MIA,NE,PASS,2,30,4,10,13,0,30,2,3,2,4,31,2,17,Y,Y,Y,Y,,,,,,,RF-0500,Y,,DL,PW-1150,,JM-2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,1.46
5082,833337,"(9:43) (No Huddle, Shotgun) R.Fitzpatrick pass short left to P.Williams to NE 38 for 14 yards (J.Jackson).",MIA,NE,PASS,3,30,4,9,43,0,30,2,3,1,10,48,3,14,Y,Y,Y,Y,,,,,,,RF-0500,Y,,SL,PW-1150,,JJ-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,0.82
5082,833338,"(9:43) (No Huddle, Shotgun) R.Fitzpatrick pass short left intended for K.Ballage INTERCEPTED by J.Collins at NE 31. J.Collins for 69 yards, TOUCHDOWN.",MIA,NE,PASS,4,30,4,9,43,0,30,2,3,1,10,62,4,,,,Y,Y,-7,,,,,,RF-0500,,,SL,KB-0150,,,,,,,,,,,,,,,,,,,,,,,,JC-3550,69,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,-10.39
5082,833339,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-J.Bailey.",NE,MIA,FGXP,0,3,4,8,57,37,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,SG-0800,33,Y,,,,,,,,,,,,,,0,0
5082,833340,"S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",MIA,NE,KOFF,0,6,4,8,57,0,37,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG-0800,65,40,Y,,,0,0
5082,833341,(8:57) J.Rosen sacked at MIA 17 for -8 yards (C.Winovich).,MIA,NE,PASS,1,30,4,8,57,0,37,2,3,1,10,25,2,-8,,,,,,,,,,,JR-3250,,,,,,,,CW-3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,-1.59
5082,833342,"(8:20) (Shotgun) J.Rosen pass short middle to A.Hurns to MIA 30 for 13 yards (D.McCourty). PENALTY on NE-D.McCourty, Lowering the Head to Initiate Contact, 15 yards, enforced at MIA 30.",MIA,NE,PASS,2,26,4,8,20,0,37,2,3,2,18,17,1,13,Y,Y,Y,,,,,,,,JR-3250,Y,,SM,AH-3900,,DM-1300,,,,NE,DM-1300,Lowering the Head to Initiate Contact,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.71,3.08
5082,833343,(7:54) (Shotgun) J.Rosen pass incomplete deep right to J.Grant.,MIA,NE,PASS,3,7,4,7,54,0,37,2,3,1,10,45,3,,,,Y,,,,,,,,JR-3250,,,DR,JG-2950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,-0.62
5082,833344,(7:47) (Shotgun) J.Rosen pass short left to K.Drake to 50 for 5 yards (T.Brooks).,MIA,NE,PASS,4,28,4,7,47,0,37,2,3,2,10,45,3,5,,,Y,,,,,,,,JR-3250,Y,,SL,KD-1462,,TB-2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.03
5082,833345,"(7:19) (No Huddle, Shotgun) J.Rosen pass incomplete deep left to P.Williams.",MIA,NE,PASS,5,6,4,7,19,0,37,2,3,3,5,50,3,,,,Y,Y,,,,,,,JR-3250,,,DL,PW-1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,-1.42
5082,833346,(7:13) (Shotgun) J.Rosen pass short left to K.Drake pushed ob at NE 40 for 10 yards (D.Harmon).,MIA,NE,PASS,6,23,4,7,13,0,37,2,3,4,5,50,3,10,Y,Y,Y,,,,,,,,JR-3250,Y,,SL,KD-1462,,DH-1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,2.93
5082,833347,"(6:50) (No Huddle, Shotgun) J.Rosen pass incomplete deep middle to A.Hurns.",MIA,NE,PASS,7,5,4,6,50,0,37,2,3,1,10,60,4,,,,Y,Y,,,,,,,JR-3250,,,DM,AH-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,-0.62
5082,833348,(6:45) (Shotgun) J.Rosen pass incomplete deep right to J.Grant [S.Calhoun].,MIA,NE,PASS,8,5,4,6,45,0,37,2,3,2,10,60,4,,,,Y,,,,,,,,JR-3250,,,DR,JG-2950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,-0.74
5082,833349,(6:40) (Shotgun) J.Rosen sacked at MIA 47 for -13 yards (M.Bennett).,MIA,NE,PASS,9,43,4,6,40,0,37,2,3,3,10,60,4,-13,,,Y,,,,,,,,JR-3250,,,,,,,,MB-1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,-1.98
5082,833350,(5:57) (Shotgun) J.Rosen pass short left to P.Williams to NE 36 for 17 yards (S.Gilmore; J.Collins).,MIA,NE,PASS,10,6,4,5,57,0,37,2,3,4,23,47,3,17,,,Y,,,,,,,,JR-3250,Y,,SL,PW-1150,,JC-3550,SG-0650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,-1.69
5082,833351,"(5:51) S.Michel left tackle to NE 40 for 4 yards (M.Fitzpatrick). FUMBLES (M.Fitzpatrick), RECOVERED by MIA-M.Fitzpatrick at NE 41. M.Fitzpatrick to NE 41 for no gain (J.Develin).",NE,MIA,RUSH,1,8,4,5,51,37,0,3,2,1,10,36,2,4,,,,,,SM-2625,,LT,MF-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SM-2625,MF-0550,0,MF-0550,Y,,,,,,,,,,,,,,,,,,,,,1.74,-4.97
5082,833352,(5:43) J.Rosen pass incomplete short right to D.Parker [M.Bennett].,MIA,NE,PASS,1,5,4,5,43,0,37,2,3,1,10,59,3,,,,,,,,,,,,JR-3250,,,SR,DP-0350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,-0.62
5082,833353,(5:38) (Shotgun) J.Rosen sacked at NE 41 for 0 yards (J.Simon).,MIA,NE,PASS,2,20,4,5,38,0,37,2,3,2,10,59,3,0,,,Y,,,,,,,,JR-3250,,,,,,,,JS-3250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,-0.74
5082,833354,(5:18) (Shotgun) J.Rosen pass incomplete short right to J.Grant.,MIA,NE,PASS,3,4,4,5,18,0,37,1,3,3,10,59,3,,,,Y,,,,,,,,JR-3250,,,SR,JG-2950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,-1
5082,833355,(5:14) (Shotgun) J.Rosen pass incomplete short left to D.Parker (K.Van Noy).,MIA,NE,PASS,4,5,4,5,14,0,37,1,3,4,10,59,3,,,,Y,,,,,,,,JR-3250,,,SL,DP-0350,KV-0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,-2.98
5082,833356,(5:09) (Shotgun) T.Brady pass deep right to R.Burkhead to MIA 27 for 32 yards (J.Baker).,NE,MIA,PASS,1,43,4,5,9,37,0,3,1,1,10,41,3,32,Y,Y,Y,,,,,,,,TB-2300,Y,,DR,RB-4670,,JB-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,1.78
5082,833357,(4:26) T.Brady pass deep middle to J.Edelman to MIA 10 for 17 yards (E.Rowe; R.McMillan).,NE,MIA,PASS,2,47,4,4,26,37,0,3,1,1,10,73,4,17,Y,Y,,,,,,,,,TB-2300,Y,,DM,JE-0100,,RM-3150,ER-0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.9
5082,833358,(3:39) R.Burkhead up the middle to MIA 10 for no gain (R.McMillan).,NE,MIA,RUSH,3,38,4,3,39,37,0,3,1,1,10,90,5,0,,,,,,RB-4670,,MD,RM-3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,-0.42
